CLASE_LIB;AUTOR;AUTOR_PRINCIPAL;AÑO_EDICION;TITULO;EDITOR;TIPO;TAMAÑO;NUMCOLECCION
Cursos de Ajedrez;Smirnov Igor;Smirnov Igor;2016;Su plan ganador;Ed Pekcha;pdf;1.1;
Cursos de Ajedrez;Smirnov Igor;Smirnov Igor;2017;Comprension posicional del gran maestro;Ed Pekcha;pdf;7.9;
Cursos de Ajedrez;Smirnov Igor;Smirnov Igor;2017;Ganando en el medio juego;Ed Pekcha;pdf;4;
Cursos de Ajedrez;Smirnov Igor;Smirnov Igor;2017;How to beat titled players;Ed Pekcha;pdf;1.1;
Cursos de Ajedrez;Smirnov Igor;Smirnov Igor;2017;Pawn Promotion;Ed Pekcha;pdf;18.1;
Cursos de Ajedrez;Smirnov Igor;Smirnov Igor;2017;The Grandmaster's Positional Understanding;Ed Pekcha;pdf;6.1;
Cursos de Ajedrez;Smirnov Igor;Smirnov Igor;2017;The Grandmaster's Secrets;Ed Pekcha;pdf;6;
Cursos de Ajedrez;Smirnov Igor;Smirnov Igor;2017;Un peón coronado;Ed Pekcha;pdf;4.5;
Cursos de Ajedrez;Soler Tió Román & Arellano Manuel & Segura Abel;Soler Tió Román;1995;Tomo 1 Chess Flash Aperturas;Ed Alas;pdf;15.1;
Cursos de Ajedrez;Soler Tió Román & Arellano Manuel & Segura Abel;Soler Tió Román;1995;Tomo 2 Chess Flash Medio Juego;Ed Alas;pdf;20.1;
Cursos de Ajedrez;Soler Tió Román & Arellano Manuel & Segura Abel;Soler Tió Román;1995;Tomo 3 Chess Flash Finales;Ed Alas;pdf;14.4;
Cursos de Ajedrez;Soltis Andrew;Soltis Andrew;2017;365 Chess Master Lessons;Ed Batsford;pdf;22.6;
Cursos de Ajedrez;Tarrasch Siegbert;Tarrasch Siegbert;1935;The Game of Chess;Ed Chatto & Windus;pdf;19.3;
Cursos de Ajedrez;Tarrasch Siegbert;Tarrasch Siegbert;1994;The Game of Chess;Ed Hays & Sewell;pdf;6;
Cursos de Ajedrez;Teschner Rudolf;Teschner Rudolf;2007;Curso de ajedrez en 40 lecciones;Ed Hispano Europea;pdf;3.8;
Cursos de Ajedrez;Todorcevic Miodrag;Todorcevic Miodrag;2006;Compendio de Ajedrez;Ed La Casa del Ajedrez;pdf;11.3;
Cursos de Ajedrez;Toran Roman;Toran Roman;1992;Primer Curso de Ajedrez;Ed Eseuve;pdf;24.5;
Cursos de Ajedrez;Toran Roman;Toran Roman;1996;Segundo Curso de Ajedrez;Ed Eseuve;pdf;32.5;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2007;Build Up your Chess 1 (The fundamentals);Ed Quality Chess;pdf;28;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2008;Build Up your Chess 2 (Beyond basic);Ed Quality Chess;pdf;20.6;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2009;Build Up your Chess 3 (Mastery);Ed Quality Chess;pdf;15;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2010;Boost your Chess 1 The fundamentals;Ed Quality Chess;pdf;12.1;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2010;Boost Your Chess 2 Beyond the Basics;Ed Quality Chess;pdf;28.7;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2011;Boost Your Chess 3 Mastery;Ed Quality Chess;pdf;8.5;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2011;Chess Evolution 1 The Fundamentals;Ed Quality Chess;pdf;9;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2012;Chess Evolution 2 Beyond the Basics;Ed Quality Chess;pdf;9.7;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2013;Chess Evolution 3 Beyond the Basics;Ed Quality Chess;pdf;12;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2013;Yusupov's Complete Chess Training Course (2008-2013);Ed Quality Chess;pdf;51.4;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2016;Revision and Exam 1;Ed Quality Chess;pdf;11;
Cursos de Ajedrez;Yusupov Arthur;Yusupov Arthur;2018;Fundamentos 2;La Casa del Ajedrez;pdf;25;
Estrategia Básica;Bardwick Todd;Bardwick Todd;2016;Chess Strategy Workbook;Ed Chess Detective Press;pdf;20;
Estrategia Básica;Bondarewsky Igor;Bondarewsky Igor;1965;Ataques Directos al Rey;Ed Aguilera;pdf;16.6;
Estrategia Básica;Capablanca José Raúl;Capablanca José Raúl;1934;Chess Fundamentals;Ed Brace;pdf;6.6;
Estrategia Básica;Capablanca José Raúl;Capablanca José Raúl;2009;Arte y secretos del ajedrez;Ed Quetzal;pdf;23;
Estrategia Básica;Capablanca José Raúl;Capablanca José Raúl;2009;Chess Fundamentals (Notación algebraica);Ed Harcourt;pdf;28.9;
Estrategia Básica;Capablanca José Raúl;Capablanca José Raúl;2012;Fundamentos de Ajedrez y Lecciones elementales de Ajedrez;Ed La Casa del Ajedrez;pdf;37.5;
Estrategia Básica;Capablanca José Raúl;Capablanca José Raúl;2018;Fundamentos del Ajedrez;Ed Falcon Enrique;pdf;1.6;
Estrategia Básica;Capece Adolivio;Capece Adolivio;2012;Como ser un gran maestro de ajedrez;Ed De Vecchi;pdf;29.1;
Estrategia Básica;Chernev Irving;Chernev Irving;1957;Ajedrez Lógico jugada a jugada;Ed Lectulandia;pdf;7.6;
Estrategia Básica;Chernev Irving;Chernev Irving;1998;Logical Chess Move by Move New Algebraic Edition;Ed Batsford;pdf;9.7;
Estrategia Básica;Chernev Irving;Chernev Irving;2001;Ajedrez logico, jugada a jugada;Ed Paidotribo;pdf;40.9;
Estrategia Básica;Cifuentes Roberto;Cifuentes Roberto;1986;Estrategia en medio juego;Ed Desconocido;pdf;12.6;
Estrategia Básica;Collins John W.;Collins John W.;1978;Maxims of Chess;Ed David McKay;pdf;6.7;
Estrategia Básica;Damsky Yakov;Damsky Yakov;1983;El Contra Ataque en ajedrez;Ed Mr;pdf;5.8;072.
Estrategia Básica;Davies Nigel;Davies Nigel;1998;The Power Chess Program, Book 1;Ed Batsford;pdf;12.1;
Estrategia Básica;Davies Nigel;Davies Nigel;1999;The Power Chess Program, Book 2;Ed Batsford;pdf;35.1;
Estrategia Básica;Davies Nigel;Davies Nigel;2002;El programa de fuerza en Ajedrez;Ed Paidotribo;pdf;12.1;
Estrategia Básica;Davis Steve & Norwood David;Davis Steve;1995;Grandmaster Meets Chess Amateur;Ed Batsford;pdf;4.2;
Estrategia Básica;Dunnington Angus;Dunnington Angus;1999;101 Winning Chess Strategies;Ed Gambit;pdf;2.8;
Estrategia Básica;Dunnington Angus;Dunnington Angus;2004;101 Estrategias Ganadoras en Ajedrez;Ed Hispano Europea;pdf;17.5;
Estrategia Básica;Eliskases Erich;Eliskases Erich;2007;Mejora tu juego posicional;Ed Chessy;pdf;8.2;
Estrategia Básica;Euwe Max & Kramer Haije;Euwe Max;1984;El Medio Juego en Ajedrez Tomos I y II;Ed Catalan;pdf;161.5;
Estrategia Básica;Euwe Max & Kramer Haije;Euwe Max;1994;The Middlegame Book One Static Features;Ed Hayes Publishing;pdf;192;
Estrategia Básica;Euwe Max & Kramer Haije;Euwe Max;1994;The Middlegame Book Two Dynamic and Subjective Features;Ed Hayes Publishing;pdf;202.8;
Estrategia Básica;Euwe Max & Meiden Walter;Euwe Max;1999;Maestro contra Amateur;Ed Hispano Europea;pdf;2;
Estrategia Básica;Euwe Max;Euwe Max;1946;Fundamentos del juego de posición;Ed Grabo;pdf;7.9;
Estrategia Básica;Euwe Max;Euwe Max;1946;Fundamentos del juego de posición, algebraico;Ed Grabo;pdf;17;
Estrategia Básica;Euwe Max;Euwe Max;1973;Estrategia y táctica en ajedrez (jlmb);Ed Sopena;pdf;16.2;
Estrategia Básica;Euwe Max;Euwe Max;1973;Estrategia y táctica en ajedrez;Ed Sopena;pdf;91.1;
Estrategia Básica;Euwe Max;Euwe Max;1979;Judgment and Planning in Chess;Ed David McKay;pdf;36;
Estrategia Básica;Euwe Max;Euwe Max;1982;The Logical Approach to Chess;Ed Dover;pdf;5.1;
Estrategia Básica;Euwe Max;Euwe Max;1984;Criterio y tactica en el ajedrez;Ed CECSA;pdf;5.8;
Estrategia Básica;Euwe Max;Euwe Max;2002;Dictamen y plan en ajedrez;Ed Paidotribo;pdf;3.6;
Estrategia Básica;Evans Larry & Gligoric Svetozar;Evans Larry;1974;How to Open a Chess Game;Ed Pitman;pdf;10.2;
Estrategia Básica;Evans Larry;Evans Larry;1960;New Ideas in Chess;Ed Pitman;pdf;7.4;
Estrategia Básica;Fine Reuben;Fine Reuben;1962;El Medio Juego en Ajedrez;Ed Sopena;pdf;9.1;
Estrategia Básica;Flesch Janos;Flesch Janos;1983;Planning in Chess;Ed Batsford;pdf;3.8;
Estrategia Básica;Golmayo Manuel;Golmayo Manuel;1966;Temas Clasicos de Ajedrez;Ed Aguilera;pdf;10.2;
Estrategia Básica;Gude Antonio;Gude Antonio;2003;Escuela de Ajedrez 2;Ed Tutor;pdf;20.6;
Estrategia Básica;Gude Antonio;Gude Antonio;2005;El ataque en ajedrez, Teoría y Práctica;Ed Tutor;pdf;34.1;
Estrategia Básica;Harding Tim;Harding Tim;1996;Better Chess For Average Players;Ed Dover;pdf;12;
Estrategia Básica;Harding Tim;Harding Tim;1996;Winning at Correspondence Chess;Ed Batsford;pdf;6.1;
Estrategia Básica;Hartston William;Hartston William;1997;Better Chess;Ed Hodder;pdf;11.9;
Estrategia Básica;Hellsten Johan;Hellsten Johan;2006;Ajedrez Conceptual;Ed Universidad de Tarapaca;pdf;10.4;
Estrategia Básica;Hellsten Johan;Hellsten Johan;2007;Descubriendo los conceptos de Ajedrez;Ed Esfera;pdf;0.5;
Estrategia Básica;Hellsten Johan;Hellsten Johan;2014;Estrategia en el Medio Juego I;Ed La Casa del Ajedrez;pdf;8.7;
Estrategia Básica;Hickl Jörg;Hickl Jörg;2016;The Power of pawns;Ed New in Chess;pdf;8;
Estrategia Básica;Hindle Owen;Hindle Owen;1968;Further Steps in Chess;Ed Routledge;pdf;5.1;
Estrategia Básica;Horowitz IA & Mott Smith Geoffrey;Horowitz IA;1973;Point Count Chess;Ed London;pdf;14.5;
Estrategia Básica;Horowitz IA & Reinfeld Fred;Horowitz IA;1972;Como planear la partida de ajedrez;Ed Sopena;pdf;12.1;
Estrategia Básica;Kalinin Alexander;Kalinin Alexander;2005;Strategy 2.0;Ed Convekta;pdf;1.1;
Estrategia Básica;Kan Ilia;Kan Ilia;1973;El Arte de la Defensa;Ed Mr;pdf;44;018.
Estrategia Básica;Kan Ilia;Kan Ilia;1976;Leyes Fundamentales del ajedrez;Ed Mr;pdf;4.8;047.
Estrategia Básica;Keres Paul & Kotov A.;Keres Paul;1964;The Art of the Middle Game;Ed Penguin Books;pdf;3.6;
Estrategia Básica;Koblenz Alexander;Koblenz Alexander;1970;Ajedrez de Entrenamiento;Ed Mr;pdf;16.5;026.
Estrategia Básica;Kurzdorfer Peter;Kurzdorfer Peter;2004;The Tao of Chess;Ed Adams Media;pdf;1.2;
Estrategia Básica;Lane Gary;Lane Gary;1988;Guia Para el Jugador de Ataque;Ed Paidotribo;pdf;23.3;
Estrategia Básica;Lane Gary;Lane Gary;1996;A Guide to Attacking Chess;Ed Batsford;pdf;2.1;
Estrategia Básica;Lane Gary;Lane Gary;2010;Prepare to Attack;Ed Everyman;pdf;5.6;
Estrategia Básica;Lasker Edward;Lasker Edward;1915;Chess Strategy;Ed Project Gutemberg;pdf;1.2;
Estrategia Básica;Lisitsyn & Cafferty;Lisitsyn  Cafferty;1976;First Book of Chess Strategy;Ed The Chess Player;pdf;4.8;
Estrategia Básica;Littlewood John;Littlewood John;2000;How to play the Middle Game in Chess;Ed Batsford;pdf;13.5;
Estrategia Básica;Love John;Love John;1992;Positional Ideas in Chess;Ed American Chess Promotions;pdf;2.8;
Estrategia Básica;Lowery Mark;Lowery Mark;2017;Tactics vs positional play, the illusionary battle;Ed Desconocido;pdf;1.2;
Estrategia Básica;Mason James;Mason James;1905;Art of chess;Ed Windsor House;pdf;13.3;
Estrategia Básica;McDonald Neil;McDonald Neil;2004;Concise chess middlegame;Ed Everyman;pdf;28.1;
Estrategia Básica;McDonald Neil;McDonald Neil;2007;Chess Success Planning After the Opening;Ed Batsford;pdf;12;
Estrategia Básica;Mieses James;Mieses James;1939;Instructive Positions From Master Chess;Ed David McKay;pdf;1.8;
Estrategia Básica;Nimzowitsch Aaron;Nimzowitsch Aaron;1968;Mi Sistema;Ed Aguilera;pdf;7.8;
Estrategia Básica;Nimzowitsch Aaron;Nimzowitsch Aaron;1972;Mi Sistema;Ed Aguilera;pdf;12.6;
Estrategia Básica;Nimzowitsch Aaron;Nimzowitsch Aaron;1980;Blockade;Ed Chess Enterprises;pdf;2.5;
Estrategia Básica;Nimzowitsch Aaron;Nimzowitsch Aaron;1987;La práctica de Mi Sistema;Ed Fundamentos;pdf;5.5;
Estrategia Básica;Nimzowitsch Aaron;Nimzowitsch Aaron;1987;La práctica de Mi Sistema, Algebraico;Ed Fundamentos;pdf;4.1;
Estrategia Básica;Nimzowitsch Aaron;Nimzowitsch Aaron;1991;My System;Ed Hays;pdf;48.7;
Estrategia Básica;Nimzowitsch Aaron;Nimzowitsch Aaron;2007;Chess Praxis;Ed Quality Chess;pdf;5;
Estrategia Básica;Nimzowitsch Aaron;Nimzowitsch Aaron;2007;My System;Ed Quality Chess;pdf;17.7;
Estrategia Básica;Nimzowitsch Aaron;Nimzowitsch Aaron;2009;Mi Sistema;Ed La Casa del Ajedrez;pdf;6.8;
Estrategia Básica;Nimzowitsch Aaron;Nimzowitsch Aaron;2011;Cómo Me Convertí En Gran Maestro;Ed Desconocido;pdf;17.4;
Estrategia Básica;Nimzowitsch Aaron;Nimzowitsch Aaron;2016;My system & Chess praxis;Ed New in Chess;pdf;32.2;
Estrategia Básica;O'Kelly Albéric;O'Kelly Albéric;2002;Hacia la Maestria en Ajedrez;Ed Tutor;pdf;28.8;
Estrategia Básica;Owen Hindle;Owen Hindle;1968;Routledge Chess Handbooks 2 Further Steps in Chess;Ed Routledge;pdf;5.1;
Estrategia Básica;Pachman Ludeck;Pachman Ludeck;1963;Modern Chess Strategy;Ed Pitman;pdf;39.9;
Estrategia Básica;Pachman Ludeck;Pachman Ludeck;1972;Estrategia moderna en ajedrez;Ed Mr;pdf;7.8;009.
Estrategia Básica;Pachman Ludeck;Pachman Ludeck;1973;Complete Chess Strategy 1. First Principles of the Middlegame;Ed Batsford;pdf;4.5;
Estrategia Básica;Pachman Ludeck;Pachman Ludeck;1976;Complete Chess Strategy 2 Principles of Pawn and the Centre;Ed Doubleday;pdf;4.2;
Estrategia Básica;Pachman Ludeck;Pachman Ludeck;1978;Complete Chess Strategy 3. Play on the Wings;Ed Batsford;pdf;6.3;
Estrategia Básica;Pachman Ludeck;Pachman Ludeck;1981;Practica del Medio Juego en el Ajedrez;Ed Mr;pdf;11.7;068.
Estrategia Básica;Pachman Ludeck;Pachman Ludeck;1982;The Middlegame in Chess;Ed Routledge & Kegan;pdf;9.9;
Estrategia Básica;Persits Boris;Persits Boris;1972;La estructura de peones centrales;Ed Mr;pdf;3.6;020.
Estrategia Básica;Persits Boris;Persits Boris;1972;La estructura de peones centrales Algebraico;Ed Mr;pdf;2.1;020.
Estrategia Básica;Ponce Sala Lorenzo;Ponce Sala Lorenzo;1992;Tactica y estrategia en el medio juego;Ed Hispano Europea;pdf;4.7;
Estrategia Básica;Romanowsky Peter;Romanowsky Peter;1971;Combinaciones en el medio juego;Ed Mr;pdf;105.4;028.
Estrategia Básica;Romanowsky Peter;Romanowsky Peter;1991;Chess Middlegame Combinations;Ed American Chess Promotions;pdf;4.4;
Estrategia Básica;Romanowsky Peter;Romanowsky Peter;1999;Chess middlegame planning;Ed American Chess Promotions;pdf;9.8;
Estrategia Básica;Romanowsky Peter;Romanowsky Peter;2013;Soviet Middlegame Technique;Ed Quality Chess;pdf;7.2;
Estrategia Básica;Seck Chris;Seck Chris;2007;How To Beat a GM;Ed Desconocido;pdf;1.1;
Estrategia Básica;Sepúlveda Job;Sepúlveda Job;2008;Ejercicios de Estrategia Vol 1;Ed Desconocido;pdf;0.3;
Estrategia Básica;Snyder Robert;Snyder Robert;2007;More Unbeatable Chess Lessons;Ed iUniverse;pdf;1.3;
Estrategia Básica;Sokolsky Alexei;Sokolsky Alexei;1976;La partida de ajedrez a través de su desarrollo;Ed Sopena;pdf;9.9;
Estrategia Básica;Song Michael  & Preotu Razvan;Song Michael;2017;The Chess Attackers Handbook;Ed Gambit;pdf;2.1;
Estrategia Básica;Stean Michael;Stean Michael;2002;Simple Chess;Ed Dover;pdf;7.2;
Estrategia Básica;Tartakower Savielly;Tartakower Savielly;1978;Sugestiones para la estrategia ajedrecistica;Ed Sopena;pdf;20.4;
Estrategia Básica;Timmer Robert;Timmer Robert;1977;Startling Castling;Ed Batsford;pdf;8.6;
Estrategia Básica;Toran Roman;Toran Roman;1974;Temas Estrategicos de Ajedrez;Ed Bruguera;pdf;18.9;
Estrategia Básica;Vassaux Guillermo;Vassaux Guillermo;1996;Iniciacion a la Estrategia;Ed Guatemala;pdf;1.4;
Estrategia Básica;Vaz Rodrigo;Vaz Rodrigo;2015;Aprenda estrategia;Ed Desconocido;pdf;26.5;
Estrategia Básica;Verjovsky L.;Verjovsky L.;1973;Tablas;Ed Mr;pdf;9;046.
Estrategia Básica;Vukovic Vladimir;Vukovic Vladimir;2008;The Art of Attack in Chess;Ed Everyman;pdf;15.1;
Estrategia Básica;Walker John;Walker John;1996;Attacking King;Ed Cadogan;pdf;8.5;
Estrategia Básica;Yakovlev Nikolay;Yakovlev Nikolay;2010;Chess Blueprints. Planning in the Middlegame;Ed Gambit;pdf;10.3;
Estrategia Básica;Znosko Borovsky Eugene;Znosko Borovsky Eugene;1930;Middle Game In Chess;Ed Bell & Sons;pdf;13.1;
Estrategia Básica;Znosko Borovsky Eugene;Znosko Borovsky Eugene;1954;El Medio Juego en Ajedrez;Ed Hache~Efe;pdf;5.6;
Estrategia Básica;Znosko Borovsky Eugene;Znosko Borovsky Eugene;1961;How Not to Play Chess;Ed Dover;pdf;2.7;
Estrategia Básica;Znosko Borovsky Eugene;Znosko Borovsky Eugene;1975;Como no debe jugarse al ajedrez (JLM);Ed Hache;pdf;1.9;
Estrategia Básica;Znosko Borovsky Eugene;Znosko Borovsky Eugene;1975;Como no debe jugarse al ajedrez;Ed Hache;pdf;8.2;
Estrategia Intermedio;Aagaard Jacob;Aagaard Jacob;2006;Practical Chess Defence;Ed Quality Chess;pdf;7.3;
Estrategia Intermedio;Aagaard Jacob;Aagaard Jacob;2008;Attacking Manual 1;Ed Quality Chess;pdf;23.5;
Estrategia Intermedio;Aagaard Jacob;Aagaard Jacob;2010;Attacking Manual 2;Ed Quality Chess;pdf;26.2;
Estrategia Intermedio;Aagaard Jacob;Aagaard Jacob;2010;Manual de Ataque 1;Ed Esfera;pdf;22.3;
Estrategia Intermedio;Abrahams Gerald;Abrahams Gerald;1951;The Chess Mind;Ed English Universities Press;pdf;33.4;
Estrategia Intermedio;Abrahams Gerald;Abrahams Gerald;1973;La Técnica en Ajedrez;Ed Bruguera;pdf;9.4;
Estrategia Intermedio;Alburt Lev & Palatnik Sam;Alburt Lev;1996;The King in Jeopardy;Ed Chess Information;pdf;3;
Estrategia Intermedio;Alburt Lev & Palatnik Sam;Alburt Lev;1997;Chess Strategy for the Tournament Player;Ed Fictionwise;pdf;3.3;
Estrategia Intermedio;Alburt Lev;Alburt Lev;1989;Compruebe y Mejore su Ajedrez;Ed Fundamentos;pdf;20.3;
Estrategia Intermedio;Baranov F.;Baranov F.;1973;Ataques al rey;Ed Mr;pdf;9.2;043.
Estrategia Intermedio;Barden Leonard;Barden Leonard;1957;How Good Is Your Chess;Ed Dover;pdf;4.1;
Estrategia Intermedio;Beim Valeri;Beim Valeri;2011;Back to Basics Strategy;Ed Russell Enterprises;pdf;6.2;
Estrategia Intermedio;Bellin Robert & Ponzetto Pietro;Bellin Robert;1985;Test Your Positional Play;Ed Batsford;pdf;10.2;
Estrategia Intermedio;Bronstein David;Bronstein David;1995;Modern Chess Self Tutor;Ed Cadogan;pdf;2.8;
Estrategia Intermedio;Christiansen Larry;Christiansen Larry;2003;Rocking the Ramparts A Guide to Attacking Chess;Ed Batsford;pdf;37.3;
Estrategia Intermedio;Christiansen Larry;Christiansen Larry;2004;El Asalto A las Barricadas;Ed Hispano Europea;pdf;13.7;
Estrategia Intermedio;Comas Fabrego Lluis;Comas Fabrego Lluis;2005;Mentiras arriesgadas en ajedrez;Ed Esfera;pdf;31.4;
Estrategia Intermedio;Comas Fabrego Lluis;Comas Fabrego Lluis;2007;True Lies in Chess;Ed Quality Chess;pdf;13.4;
Estrategia Intermedio;Cozens W. H.;Cozens W. H.;1968;Lessons in Chess Strategy;Ed Routledge;pdf;4.3;
Estrategia Intermedio;Crouch Colin;Crouch Colin;1990;Master Class. Delayed castling;Ed Master Class;pdf;2.6;
Estrategia Intermedio;Crouch Colin;Crouch Colin;1996;Attacking Technique;Ed Batsford;pdf;3.2;
Estrategia Intermedio;Crouch Colin;Crouch Colin;2000;How to Defend in Chess;Ed Gambit;pdf;50.2;
Estrategia Intermedio;Crusi Moré Ramon;Crusi Moré Ramon;1999;Ataques al Rey;Ed Paidotribo;pdf;8.1;
Estrategia Intermedio;Crusi Moré Ramon;Crusi Moré Ramon;2001;Ajedrez brillante;Ed Paidotribo;pdf;27.4;
Estrategia Intermedio;Dunnington Angus;Dunnington Angus;1994;Pawn Power;Ed Batsford;pdf;1.8;
Estrategia Intermedio;Dunnington Angus;Dunnington Angus;2002;Can You Be a Positional Chess Genius;Ed Everyman;pdf;8;
Estrategia Intermedio;Emms John;Emms John;2001;Simple Chess;Ed Everyman;pdf;9.2;
Estrategia Intermedio;Emms John;Emms John;2004;More Simple Chess;Ed Everyman;pdf;8.7;
Estrategia Intermedio;Estrin Yakov;Estrin Yakov;1984;Tratado de Ajedrez Superior;Ed Mr;pdf;5.7;075.
Estrategia Intermedio;Euwe Max & Meiden Walter;Euwe Max;1968;The Road to Chess Mastery;Ed George Allen;pdf;7;
Estrategia Intermedio;Euwe Max & Meiden Walter;Euwe Max;1978;Chess Master and Grandmaster;Ed London;pdf;3.9;
Estrategia Intermedio;Euwe Max & Meiden Walter;Euwe Max;1990;El camino hacia la maestria;Ed Hispano Europea;pdf;8.3;
Estrategia Intermedio;Evans Larry & Silman Jeremy & Smith Ken;Evans Larry;1994;Modern Middlegame Lessons;Ed Chess Digest;pdf;2.4;
Estrategia Intermedio;Fine Reuben;Fine Reuben;1989;Ideas Behind chess openings;Ed Batsford;pdf;8.4;
Estrategia Intermedio;Franco Zenón;Franco Zenón;2008;El arte del ataque;Ed Esfera;pdf;7.7;
Estrategia Intermedio;Franco Zenón;Franco Zenón;2008;The Art of Attacking Chess;Ed Gambit;pdf;5.9;
Estrategia Intermedio;Frey Kenneth;Frey Kenneth;2010;Ajedrez en Cápsulas;Ed Selector;pdf;8.4;
Estrategia Intermedio;Gelfer Israel;Gelfer Israel;1991;Positional Chess Handbook;Ed Dover;pdf;4.9;
Estrategia Intermedio;Golenischev V;Golenischev V;1997;Preparacion de Ajedrecistas;Ed Desconocida;pdf;12.7;
Estrategia Intermedio;Grivas Efstratios;Grivas Efstratios;2006;Chess College 1 Strategy;Ed Gambit;pdf;3.6;
Estrategia Intermedio;Grivas Efstratios;Grivas Efstratios;2006;Chess College 2 Pawn Play;Ed Gambit;pdf;4;
Estrategia Intermedio;Grivas Efstratios;Grivas Efstratios;2006;Chess College 3 Technique;Ed Gambit;pdf;3.9;
Estrategia Intermedio;Grooten Herman;Grooten Herman;2009;Chess Strategy for Club Players;Ed New in Chess;pdf;21.2;
Estrategia Intermedio;Grooten Herman;Grooten Herman;2016;Attacking Chess for Club Players;Ed New in Chess;pdf;20.4;
Estrategia Intermedio;Gude Antonio;Gude Antonio;2004;Cuadernos prácticos de ajedrez 01 Problemas de Apertura;Ed Tutor;pdf;3.5;
Estrategia Intermedio;Gude Antonio;Gude Antonio;2004;Cuadernos prácticos de ajedrez 03 Problemas de Estrategia;Ed Tutor;pdf;5.5;
Estrategia Intermedio;Gude Antonio;Gude Antonio;2008;Cuadernos prácticos de ajedrez 08 Sacrificios Posicionales;Ed Tutor;pdf;7.3;
Estrategia Intermedio;Gude Antonio;Gude Antonio;2008;Cuadernos prácticos de ajedrez 09 Defensa y Contraataque;Ed Tutor;pdf;6.8;
Estrategia Intermedio;Gude Antonio;Gude Antonio;2009;Cuadernos prácticos de ajedrez 11 La Pieza problematica;Ed Tutor;pdf;2.6;
Estrategia Intermedio;Gude Antonio;Gude Antonio;2011;Cuadernos prácticos de ajedrez 13 Aperturas Hiperagudas;Ed Tutor;pdf;3;
Estrategia Intermedio;Gufeld Eduard;Gufeld Eduard;2003;Exploiting Small Advantages;Ed Batsford;pdf;4.2;
Estrategia Intermedio;Heisman Dan;Heisman Dan;2010;A Guide to Chess Improvement;Ed Everyman;pdf;4.7;
Estrategia Intermedio;Heisman Dan;Heisman Dan;2010;The Elements of Positional Evaluation;Ed Russell Enterprises;pdf;19.7;
Estrategia Intermedio;Hellsten Johan;Hellsten Johan;2010;Mastering chess strategy;Ed Everyman;pdf;22.9;
Estrategia Intermedio;Hellsten Johan;Hellsten Johan;2012;Mastering Opening Strategy;Ed Everyman;pdf;9.2;
Estrategia Intermedio;Hellsten Johan;Hellsten Johan;2013;Estrategia en la Apertura I;Ed La Casa del Ajedrez;pdf;10.3;
Estrategia Intermedio;Hellsten Johan;Hellsten Johan;2013;Estrategia en la Apertura II;Ed La Casa del Ajedrez;pdf;8.7;
Estrategia Intermedio;Hendriks Willy;Hendriks Willy;2020;On the Origin of Good Moves;Ed New in Chess;pdf;42.2;
Estrategia Intermedio;Hunt Adam;Hunt Adam;2013;Chess Strategy Move by Move;Ed Everyman;pdf;12.3;
Estrategia Intermedio;Ivkov Borislav;Ivkov Borislav;2002;Alfil Malo;Ed Paidotribo;pdf;5.4;
Estrategia Intermedio;Kmoch Hans;Kmoch Hans;1990;Pawn Power In Chess;Ed American Chess Promotions;pdf;46.6;
Estrategia Intermedio;Koblenz Alexander & Tal Mikhail;Koblenz Alexander;2013;Study Chess with Tal;Ed Batsford;pdf;8.2;
Estrategia Intermedio;Kondratiev;Kondratiev;1988;El sacrificio posicional;Ed Aguilera;pdf;48.4;
Estrategia Intermedio;Kopec Danny;Kopec Danny;2012;Practical Middlegame Techniques;Ed Cadogan;pdf;21.1;
Estrategia Intermedio;Lakdawala Cyrus;Lakdawala Cyrus;2017;Chess For Hawks;Ed New in Chess;pdf;11.9;
Estrategia Intermedio;Lipnitsky Isaac;Lipnitsky Isaac;2008;Questions of Modern Chess Theory;Ed Quality Chess;pdf;26.1;
